Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
CLRB,"Cellectar Biosciences, Inc.",1.17,$28.08M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/clrb
CLRBZ,"Cellectar Biosciences, Inc.",0.0603,n/a,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/clrbz
CLLS,Cellectis S.A.,16.01,$679.88M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/clls
CBMG,"Cellular Biomedicine Group, Inc.",12.34,$239.29M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/cbmg
CLSN,Celsion Corporation,3.06,$89.53M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/clsn
CELH,"Celsius Holdings, Inc.",9.03,$625.59M,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/celh
CYAD,Celyad SA,11.45,$159.64M,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cyad
CETX,Cemtrex Inc.,2.26,$29.54M,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/cetx
CETXP,Cemtrex Inc.,1.8098,n/a,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/cetxp
CETXW,Cemtrex Inc.,0.1949,n/a,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/cetxw
CDEV,"Centennial Resource Development, Inc.",1.34,$371.29M,2016,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/cdev
CNTG,Centogene N.V.,21.32,$423.44M,2019,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/cntg
CETV,Central European Media Enterprises Ltd.,3.69,$938.36M,1994,Consumer Services,Broadcasting,https://old.nasdaq.com/symbol/cetv
CFBK,Central Federal Corporation,9.85,$64.79M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cfbk
CENT,Central Garden & Pet Company,33.77,$1.85B,1993,Consumer Durables,Consumer Specialties,https://old.nasdaq.com/symbol/cent
CENTA,Central Garden & Pet Company,31.77,$1.74B,n/a,Consumer Durables,Consumer Specialties,https://old.nasdaq.com/symbol/centa
CVCY,Central Valley Community Bancorp,14.44,$180.15M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cvcy
CNTX,Centrexion Therapeutics Corporation,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cntx
CENX,Century Aluminum Company,6.7,$599.39M,1996,Basic Industries,Aluminum,https://old.nasdaq.com/symbol/cenx
CNBKA,"Century Bancorp, Inc.",70.8,$394.21M,1987,Finance,Major Banks,https://old.nasdaq.com/symbol/cnbka
CNTY,"Century Casinos, Inc.",5.34,$157.94M,n/a,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/cnty
CRNT,Ceragon Networks Ltd.,2.03,$164.13M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/crnt
CERC,Cerecor Inc.,2.53,$150.8M,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cerc
CRNC,Cerence Inc.,36.86,$1.35B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/crnc
CERN,Cerner Corporation,66.96,$20.38B,1986,Technology,EDP Services,https://old.nasdaq.com/symbol/cern
CERS,Cerus Corporation,6.04,$990.49M,1997,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/cers
CEVA,"CEVA, Inc.",32.87,$723.28M,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/ceva
CFFA,CF Finance Acquisition Corp.,10.38,$372.88M,2019,Finance,Business Services,https://old.nasdaq.com/symbol/cffa
CFFAU,CF Finance Acquisition Corp.,11,n/a,2018,Finance,Business Services,https://old.nasdaq.com/symbol/cffau
CFFAW,CF Finance Acquisition Corp.,0.99,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/cffaw
CSBR,"Champions Oncology, Inc.",9.21,$110.96M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/csbr
CHNG,Change Healthcare Inc.,10.59,$3.21B,2019,Technology,EDP Services,https://old.nasdaq.com/symbol/chng
CHNGU,Change Healthcare Inc.,41.65,n/a,2019,Technology,EDP Services,https://old.nasdaq.com/symbol/chngu
CTHR,Charles & Colvard Ltd.,0.7883,$22.85M,1997,Consumer Durables,Consumer Specialties,https://old.nasdaq.com/symbol/cthr
GTLS,"Chart Industries, Inc.",41.93,$1.51B,2006,Capital Goods,Metal Fabrications,https://old.nasdaq.com/symbol/gtls
CHTR,"Charter Communications, Inc.",522.57,$107.89B,n/a,Consumer Services,Television Services,https://old.nasdaq.com/symbol/chtr
CHKP,Check Point Software Technologies Ltd.,106.08,$15.17B,1996,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/chkp
CHEK,Check-Cap Ltd.,0.54,$16.29M,2015,Health Care,Medical Electronics,https://old.nasdaq.com/symbol/chek
CHEKZ,Check-Cap Ltd.,0.1,n/a,n/a,Health Care,Medical Electronics,https://old.nasdaq.com/symbol/chekz
CKPT,"Checkpoint Therapeutics, Inc.",1.96,$107.92M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ckpt
CEMI,"Chembio Diagnostics, Inc.",9,$181.52M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cemi
CCXI,"ChemoCentryx, Inc.",65.07,$4.02B,2012,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ccxi
CHMG,Chemung Financial Corp,26.01,$125.55M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/chmg
CHFS,"CHF Solutions, Inc.",0.45,$17.51M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/chfs
CHMA,"Chiasma, Inc.",6.12,$258.66M,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/chma
CSSE,"Chicken Soup for the Soul Entertainment, Inc.",7.13,$85.61M,2017,Consumer Services,Movies/Entertainment,https://old.nasdaq.com/symbol/csse
CSSEP,"Chicken Soup for the Soul Entertainment, Inc.",22.2,n/a,n/a,Consumer Services,Movies/Entertainment,https://old.nasdaq.com/symbol/cssep
PLCE,"Children&#39;s Place, Inc. (The)",47.09,$684.9M,1997,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/plce
CMRX,"Chimerix, Inc.",2.92,$180.84M,2013,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cmrx
CAAS,"China Automotive Systems, Inc.",2.3001,$71.7M,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/caas
CBPO,"China Biologic Products Holdings, Inc.",107.57,$4.14B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/cbpo
CCCL,"China Ceramics Co., Ltd.",0.8903,$8.12M,n/a,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/cccl
CCRC,"China Customer Relations Centers, Inc.",5.135,$94.12M,2015,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/ccrc
JRJC,China Finance Online Co. Limited,5.95,$14.53M,2004,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jrjc
HGSH,"China HGS Real Estate, Inc.",0.75,$33.79M,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/hgsh
CIH,China Index Holdings Limited,2.41,$216.27M,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/cih
CJJD,"China Jo-Jo Drugstores, Inc.",1.53,$58.08M,n/a,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/cjjd
CLEU,China Liberal Education Holdings Limited,5.01,$31.73M,2020,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/cleu
CHNR,"China Natural Resources, Inc.",1.47,$36.62M,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/chnr
CREG,China Recycling Energy Corporation,2.39,$5.49M,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/creg
SXTC,"China SXT Pharmaceuticals, Inc.",0.4502,$12.48M,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/sxtc
CXDC,China XD Plastics Company Limited,1.0488,$70.22M,n/a,Capital Goods,Containers/Packaging,https://old.nasdaq.com/symbol/cxdc
PLIN,"China Xiangtai Food Co., Ltd.",1.5,$35.84M,2019,Consumer Non-Durables,Meat/Poultry/Fish,https://old.nasdaq.com/symbol/plin
CNET,"ChinaNet Online Holdings, Inc.",1.095,$23.75M,n/a,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/cnet
IMOS,ChipMOS TECHNOLOGIES INC.,21.81,$793.06M,n/a,Technology,Semiconductors,https://old.nasdaq.com/symbol/imos
COFS,"ChoiceOne Financial Services, Inc.",30.53,$221.45M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cofs
CHPM,CHP Merger Corp.,9.78,$366.75M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/chpm
CHPMU,CHP Merger Corp.,10.11,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/chpmu
CHPMW,CHP Merger Corp.,0.7,n/a,2020,Finance,Business Services,https://old.nasdaq.com/symbol/chpmw
CDXC,ChromaDex Corporation,4.2,$258.21M,n/a,Consumer Durables,Specialty Chemicals,https://old.nasdaq.com/symbol/cdxc
CHSCL,CHS Inc,26.75,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/chscl
CHSCM,CHS Inc,25.15,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/chscm
CHSCN,CHS Inc,25.1,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/chscn
CHSCO,CHS Inc,27.51,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/chsco
CHSCP,CHS Inc,29.15,n/a,n/a,Consumer Services,Farming/Seeds/Milling,https://old.nasdaq.com/symbol/chscp
CHDN,"Churchill Downs, Incorporated",134.48,$5.3B,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://old.nasdaq.com/symbol/chdn
CHUY,"Chuy&#39;s Holdings, Inc.",15.71,$261.48M,2012,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/chuy
CDTX,"Cidara Therapeutics, Inc.",3.67,$150.9M,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/cdtx
CIIC,CIIG Merger Corp.,9.85,$318.59M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/ciic
CIICU,CIIG Merger Corp.,10.05,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/ciicu
CIICW,CIIG Merger Corp.,0.6,n/a,2020,Finance,Business Services,https://old.nasdaq.com/symbol/ciicw
CMCT,CIM Commercial Trust Corporation,9.87,$146.35M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cmct
CMCTP,CIM Commercial Trust Corporation,23.51,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cmctp
CMPR,Cimpress PLC,78.44,$2.03B,n/a,Miscellaneous,Publishing,https://old.nasdaq.com/symbol/cmpr
CNNB,"Cincinnati Bancorp, Inc.",9.56,$28.45M,2020,Finance,Savings Institutions,https://old.nasdaq.com/symbol/cnnb
CINF,Cincinnati Financial Corporation,61.03,$9.81B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/cinf
CIDM,Cinedigm Corp,2.24,$230.11M,n/a,Consumer Services,Consumer Electronics/Video Chains,https://old.nasdaq.com/symbol/cidm
CTAS,Cintas Corporation,266.2,$27.7B,1983,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ctas
CRUS,"Cirrus Logic, Inc.",66.21,$3.87B,1989,Technology,Semiconductors,https://old.nasdaq.com/symbol/crus
CSCO,"Cisco Systems, Inc.",45.07,$190.3B,1990,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/csco
CTRN,"Citi Trends, Inc.",15.36,$166.53M,2005,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/ctrn
CTXR,"Citius Pharmaceuticals, Inc.",0.8658,$39.12M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ctxr
CTXRW,"Citius Pharmaceuticals, Inc.",0.2899,n/a,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/ctxrw
CZNC,Citizens & Northern Corp,19.56,$269.66M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cznc
CZWI,"Citizens Community Bancorp, Inc.",7.26,$80.95M,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/czwi
CIZN,Citizens Holding Company,27,$150.93M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cizn
CTXS,"Citrix Systems, Inc.",140.74,$17.37B,1995,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/ctxs
CHCO,City Holding Company,62.28,$1.01B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/chco
CIVB,"Civista Bancshares, Inc. ",15.32,$245.71M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/civb
CLAR,Clarus Corporation,11.035,$329.17M,n/a,Consumer Non-Durables,Recreational Products/Toys,https://old.nasdaq.com/symbol/clar
CLNE,Clean Energy Fuels Corp.,2.18,$438.02M,2007,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/clne
CLSK,"CleanSpark, Inc.",2.1,$20.72M,n/a,Basic Industries,Electric Utilities: Central,https://old.nasdaq.com/symbol/clsk
CACG,ClearBridge All Cap Growth ETF,34.8272,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cacg
YLDE,ClearBridge Dividend Strategy ESG ETF,29.8981,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ylde
LRGE,ClearBridge Large Cap Growth ESG ETF,39.304,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/lrge
CLFD,"Clearfield, Inc.",12.93,$176.21M,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/clfd
CLRO,"ClearOne, Inc.",2.2,$36.63M,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/clro
CLPT,ClearPoint Neuro Inc.,3.86,$59.86M,n/a,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/clpt
CLSD,"Clearside Biomedical, Inc.",1.98,$107.54M,2016,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/clsd
CLIR,ClearSign Technologies Corporation,0.85,$22.7M,2012,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/clir
CBLI,"Cleveland BioLabs, Inc.",1.5617,$20.18M,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/cbli
CLVS,"Clovis Oncology, Inc.",6.76,$594.82M,2011,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/clvs
CLPS,CLPS Incorporation,2.79,$41.35M,2018,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/clps
CME,CME Group Inc.,174.72,$62.65B,2002,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/cme
CCNE,CNB Financial Corporation,17.19,$264.67M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ccne
CNSP,"CNS Pharmaceuticals, Inc.",2.47,$40.63M,2019,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cnsp
CCB,Coastal Financial Corporation,13.7,$163.39M,2018,Finance,Major Banks,https://old.nasdaq.com/symbol/ccb
COKE,"Coca-Cola Consolidated, Inc.",231.82,$2.17B,1972,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/coke
COCP,"Cocrystal Pharma, Inc.",1.43,$74.56M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cocp
CODA,"Coda Octopus Group, Inc.",5.69,$61.01M,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/coda
CCNC,Code Chain New Continent Limited,2.1,$59.88M,2015,Finance,Business Services,https://old.nasdaq.com/symbol/ccnc
CDXS,"Codexis, Inc.",10.74,$633.86M,2010,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/cdxs
CODX,"Co-Diagnostics, Inc.",15.57,$427.51M,2017,Health Care,Medical/Dental Instruments,https://old.nasdaq.com/symbol/codx
CVLY,"Codorus Valley Bancorp, Inc",13.68,$133.57M,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/cvly
JVA,"Coffee Holding Co., Inc.",2.9,$16.15M,2005,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/jva
CCOI,"Cogent Communications Holdings, Inc.",74.57,$3.52B,n/a,Consumer Services,Telecommunications Equipment,https://old.nasdaq.com/symbol/ccoi
CGNX,Cognex Corporation,55.16,$9.47B,1989,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/cgnx
CTSH,Cognizant Technology Solutions Corporation,54.8,$29.62B,1998,Technology,EDP Services,https://old.nasdaq.com/symbol/ctsh
CWBR,"CohBar, Inc.",2.46,$106.2M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cwbr
COHR,"Coherent, Inc.",141.27,$3.43B,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://old.nasdaq.com/symbol/cohr
CHRS,"Coherus BioSciences, Inc.",16.08,$1.14B,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/chrs
COHU,"Cohu, Inc.",15.62,$651.41M,n/a,Capital Goods,Electrical Products,https://old.nasdaq.com/symbol/cohu
CGROU,Collective Growth Corporation,9.87,n/a,2020,Finance,Business Services,https://old.nasdaq.com/symbol/cgrou
CLCT,"Collectors Universe, Inc.",26.64,$246.96M,1999,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/clct
COLL,"Collegium Pharmaceutical, Inc.",17.6,$604.31M,2015,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/coll
CIGI,Colliers International Group Inc. ,59.32,$2.37B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/cigi
CLGN,CollPlant Biotechnologies Ltd.,10.05,$64.99M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/clgn
CBAN,"Colony Bankcorp, Inc.",11.85,$112.56M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cban
HHT,Color Star Technology Co. Ltd.,0.74,$15.22M,n/a,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/hht
COLB,"Columbia Banking System, Inc.",26.65,$1.91B,1992,Finance,Major Banks,https://old.nasdaq.com/symbol/colb
CLBK,"Columbia Financial, Inc.",13.68,$1.57B,2018,Finance,Savings Institutions,https://old.nasdaq.com/symbol/clbk
COLM,Columbia Sportswear Company,79.88,$5.28B,1998,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/colm
CMCO,Columbus McKinnon Corporation,30.56,$726.91M,1996,Capital Goods,Construction/Ag Equipment/Trucks,https://old.nasdaq.com/symbol/cmco
CMCSA,Comcast Corporation,39.46,$180.1B,n/a,Consumer Services,Television Services,https://old.nasdaq.com/symbol/cmcsa
CBSH,"Commerce Bancshares, Inc.",60.94,$6.8B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cbsh
CBSHP,"Commerce Bancshares, Inc.",25.76,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cbshp
CVGI,"Commercial Vehicle Group, Inc.",2.65,$84.71M,2004,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/cvgi
COMM,"CommScope Holding Company, Inc.",9.66,$1.89B,2013,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/comm
JCS,"Communications Systems, Inc.",4.98,$46.57M,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/jcs
ESXB,Community Bankers Trust Corporation.,5.27,$117.61M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/esxb
CFBI,"Community First Bancshares, Inc.",9,$68.14M,2017,Finance,Savings Institutions,https://old.nasdaq.com/symbol/cfbi
CTBI,"Community Trust Bancorp, Inc.",31.99,$569.25M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/ctbi
CWBC,Community West Bancshares,7.87,$66.68M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cwbc
CVLT,"Commvault Systems, Inc.",38.78,$1.79B,2006,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cvlt
CGEN,Compugen Ltd.,13.91,$1.1B,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/cgen
CPSI,"Computer Programs and Systems, Inc.",22.37,$324.64M,2002,Technology,EDP Services,https://old.nasdaq.com/symbol/cpsi
CTG,"Computer Task Group, Incorporated",4.12,$62.08M,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/ctg
SCOR,"comScore, Inc.",3.21,$227.48M,2018,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/scor
CHCI,"Comstock Holding Companies, Inc.",2.16,$17.41M,2004,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/chci
CMTL,Comtech Telecommunications Corp.,16.92,$418.46M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://old.nasdaq.com/symbol/cmtl
CNCE,"Concert Pharmaceuticals, Inc.",9.83,$291.49M,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cnce
BBCP,"Concrete Pumping Holdings, Inc. ",3.75,$218.33M,2017,Basic Industries,Engineering & Construction,https://old.nasdaq.com/symbol/bbcp
CDOR,"Condor Hospitality Trust, Inc.",4.45,$53.42M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/cdor
CNDT,Conduent Incorporated,2.62,$547.76M,n/a,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/cndt
CFMS,"ConforMIS, Inc.",0.9126,$65.24M,2015,Health Care,Industrial Specialties,https://old.nasdaq.com/symbol/cfms
CNFR,"Conifer Holdings, Inc.",2.5001,$24M,2015,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/cnfr
CNFRL,"Conifer Holdings, Inc.",19.4781,n/a,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/cnfrl
CNMD,CONMED Corporation,70.39,$2.01B,1987,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://old.nasdaq.com/symbol/cnmd
CNOB,"ConnectOne Bancorp, Inc.",14.82,$588.43M,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/cnob
CONN,"Conn&#39;s, Inc.",8.53,$247.55M,2003,Consumer Services,Consumer Electronics/Video Chains,https://old.nasdaq.com/symbol/conn
CNSL,"Consolidated Communications Holdings, Inc.",6.33,$462.35M,2005,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/cnsl
CWCO,Consolidated Water Co. Ltd.,14.77,$223.24M,n/a,Public Utilities,Water Supply,https://old.nasdaq.com/symbol/cwco
CNST,"Constellation Pharmaceuticals, Inc.",34.5,$1.44B,2018,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cnst
ROAD,"Construction Partners, Inc.",16.9,$875.11M,2018,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/road
CPSS,"Consumer Portfolio Services, Inc.",2.72,$61.82M,1992,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/cpss
CFRX,ContraFect Corporation,5.45,$151.53M,2014,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cfrx
CPTI,"ConversionPoint Holdings, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/cpti
CPAA,Conyers Park II Acquisition Corp.,11.12,$625.5M,2019,Finance,Business Services,https://old.nasdaq.com/symbol/cpaa
CPAAU,Conyers Park II Acquisition Corp.,11.3973,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/cpaau
CPAAW,Conyers Park II Acquisition Corp.,1.865,n/a,2019,Finance,Business Services,https://old.nasdaq.com/symbol/cpaaw
CPRT,"Copart, Inc.",85.04,$19.97B,1994,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/cprt
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",6.91,$500.91M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/crbp
CORT,Corcept Therapeutics Incorporated,14.6,$1.67B,2004,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/cort
CORE,"Core-Mark Holding Company, Inc.",25.6,$1.15B,n/a,Consumer Non-Durables,Food Distributors,https://old.nasdaq.com/symbol/core
CSOD,"Cornerstone OnDemand, Inc.",37.935,$2.42B,2011,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/csod
CRTX,"Cortexyme, Inc.",44.97,$1.32B,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://old.nasdaq.com/symbol/crtx
CLDB,Cortland Bancorp,13.93,$58.89M,n/a,Finance,Savings Institutions,https://old.nasdaq.com/symbol/cldb
CRVL,CorVel Corp.,67.4,$1.22B,n/a,Finance,Specialty Insurers,https://old.nasdaq.com/symbol/crvl
CRVS,"Corvus Pharmaceuticals, Inc.",3.1,$86.66M,2016,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/crvs
CSGP,"CoStar Group, Inc.",668.09,$26.3B,1998,Miscellaneous,Business Services,https://old.nasdaq.com/symbol/csgp
COST,Costco Wholesale Corporation,298.7,$131.88B,n/a,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/cost
CPAH,CounterPath Corporation,3.7487,$22.88M,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/cpah
ICBK,"County Bancorp, Inc.",21.78,$140.54M,2015,Finance,Major Banks,https://old.nasdaq.com/symbol/icbk
COUP,Coupa Software Incorporated,224.01,$15.03B,2016,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/coup
CVTI,"Covenant Transportation Group, Inc.",12.315,$210.43M,1994,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/cvti
CVET,"Covetrus, Inc.",16.62,$1.86B,n/a,Health Care,Medical/Nursing Services,https://old.nasdaq.com/symbol/cvet
COWN,Cowen Inc.,14.16,$392.06M,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/cown
COWNL,Cowen Inc.,24.55,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/cownl
COWNZ,Cowen Inc.,24.06,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/cownz
CPSH,CPS Technologies Corp.,1.6,$21.13M,n/a,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/cpsh
CRAI,"CRA International,Inc.",38.85,$302.61M,1998,Miscellaneous,Other Consumer Services,https://old.nasdaq.com/symbol/crai
CBRL,"Cracker Barrel Old Country Store, Inc.",114.4,$2.71B,1981,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/cbrl
BREW,"Craft Brew Alliance, Inc.",15.39,$300.8M,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://old.nasdaq.com/symbol/brew
CREX,"Creative Realities, Inc.",2.53,$24.86M,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/crex
